Quincy Williams,NYJ,LB,5-11,230,8/28/1996,27,6,QWilliamsNYJ
Quinnen Williams,NYJ,DT,6-3,303,12/21/1997,26,6,QWilliamsNYJ
Qwan'tez Stiggers,NYJ,DB,6-0,197,1/8/2002,22,1,QStiggersNYJ
Sam Eguavoen,NYJ,LB,6-1,236,2/22/1993,31,6,SEguavoenNYJ
Sauce Gardner,NYJ,CB,6-3,190,8/31/2000,23,3,SGardnerNYJ
Shemar Bartholomew,NYJ,CB,6-1,200,—,22,R,SBartholomewNYJ
Solomon Thomas,NYJ,DE,6-3,295,8/26/1995,28,8,SThomasNYJ
Takk McKinley,NYJ,DE,6-2,250,11/2/1995,28,6,TMcKinleyNYJ
Tanzel Smart,NYJ,DT,6-1,295,11/6/1994,29,4,TSmartNYJ
Tarik Cohen,NYJ,RB,5-6,181,7/26/1995,28,5,TCohenNYJ
Thomas Hennessy,NYJ,LS,6-2,246,6/11/1994,30,8,THennessyNYJ
Thomas Morstead,NYJ,P,6-4,225,3/8/1986,38,16,TMorsteadNYJ
Tony Adams,NYJ,DB,5-11,203,1/24/1999,25,3,TAdamsNYJ
Tyler Conklin,NYJ,TE,6-3,248,7/30/1995,28,7,TConklinNYJ
Tyler Harrell,NYJ,WR,6-0,200,8/1/2000,23,R,THarrellNYJ
Tyrod Taylor,NYJ,QB,6-1,217,8/3/1989,34,14,TTaylorNYJ
Tyron Smith,NYJ,OT,6-5,320,12/12/1990,33,14,TSmithNYJ
Wes Schweitzer,NYJ,OG,6-4,300,9/11/1993,30,9,WSchweitzerNYJ
Will McDonald IV,NYJ,DE,6-4,236,6/4/1999,25,2,WMcDonaldNYJ
Willie Tyler,NYJ,OT,6-6,320,—,22,R,WTylerNYJ
Xavier Gipson,NYJ,WR,5-9,189,3/8/2001,23,2,XGipsonNYJ
Xavier Newman-Johnson,NYJ,OG,6-2,297,8/4/1999,24,2,XNewman-JohnsonNYJ
Xazavian Valladay,NYJ,RB,6-0,198,7/3/1998,26,1,XValladayNYJ
Zack Kuntz,NYJ,TE,6-8,251,6/9/1999,25,1,ZKuntzNYJ
Zaire Barnes,NYJ,LB,6-1,227,9/3/1999,24,2,ZBarnesNYJ
