Jalyx Hunt,PHI,LB,6-3,252,3/13/2001,23,R,JHuntPHI
James Bradberry,PHI,CB,6-1,210,8/4/1993,30,9,JBradberryPHI
Jason Poe,PHI,OG,6-1,300,7/27/1998,25,1,JPoePHI
Jeremiah Trotter Jr.,PHI,LB,6-0,225,12/24/2002,21,R,JTrotterPHI
John Ross,PHI,WR,5-11,190,11/27/1995,28,6,JRossPHI
Johnny Wilson,PHI,WR,6-6,228,4/3/2001,23,R,JWilsonPHI
Jordan Davis,PHI,DT,6-6,336,1/12/2000,24,3,JDavisPHI
Jordan Mailata,PHI,OT,6-8,365,3/31/1997,27,7,JMailataPHI
Joseph Ngata,PHI,WR,6-3,217,1/9/2001,23,1,JNgataPHI
Josh Jobe,PHI,CB,5-11,190,4/9/1998,26,3,JJobePHI
Josh Sweat,PHI,DE,6-5,265,3/29/1997,27,7,JSweatPHI
Julian Okwara,PHI,LB,6-4,250,12/27/1997,26,5,JOkwaraPHI
Kelee Ringo,PHI,CB,6-2,207,6/27/2002,22,2,KRingoPHI
Kendall Milton,PHI,RB,6-1,232,2/10/2002,22,R,KMiltonPHI
Kenneth Gainwell,PHI,RB,5-9,200,3/14/1999,25,4,KGainwellPHI
Kenny Pickett,PHI,QB,6-3,220,6/6/1998,26,3,KPickettPHI
Laekin Vakalahi,PHI,OT,6-5,320,—,22,R,LVakalahiPHI
Landon Dickerson,PHI,OG,6-6,333,9/30/1998,25,4,LDickersonPHI
Lane Johnson,PHI,OT,6-6,325,5/8/1990,34,12,LJohnsonPHI
Lew Nichols,PHI,RB,5-10,220,8/16/2001,22,1,LNicholsPHI
Mario Goodrich,PHI,CB,6-0,186,1/12/2000,24,2,MGoodrichPHI
Marlon Tuipulotu,PHI,DT,6-2,307,5/31/1999,25,4,MTuipulotuPHI
Matt Hennessy,PHI,C,6-4,295,11/17/1997,26,5,MHennessyPHI
Max Scharping,PHI,OG,6-6,325,8/10/1996,27,6,MScharpingPHI
McCallan Castles,PHI,TE,6-4,250,12/3/1999,24,R,MCastlesPHI
Mekhi Becton,PHI,OT,6-7,363,4/18/1999,25,5,MBectonPHI
Mekhi Garner,PHI,CB,6-2,212,1/11/2000,24,1,MGarnerPHI
Milton Williams,PHI,DT,6-3,290,4/6/1999,25,4,MWilliamsPHI
Moro Ojomo,PHI,DT,6-3,292,8/15/2001,22,2,MOjomoPHI
Nakobe Dean,PHI,LB,5-11,231,12/13/2000,23,3,NDeanPHI
Nolan Smith,PHI,LB,6-2,238,1/18/2001,23,2,NSmithPHI
Oren Burks,PHI,ILB,6-3,233,3/21/1995,29,7,OBurksPHI
PJ Mustipher,PHI,DT,6-3,306,11/10/1999,24,1,PMustipherPHI
Parris Campbell,PHI,WR,6-0,208,7/16/1997,27,6,PCampbellPHI
Parry Nickerson,PHI,DB,5-10,179,10/11/1994,29,5,PNickersonPHI
Patrick Johnson,PHI,LB,6-2,248,1/10/1998,26,4,PJohnsonPHI
Quinyon Mitchell,PHI,CB,6-0,196,7/18/2001,22,R,QMitchellPHI
Reed Blankenship,PHI,SAF,6-1,203,3/2/1999,25,3,RBlankenshipPHI
Rick Lovato,PHI,LS,6-2,249,9/9/1992,31,8,RLovatoPHI
Saquon Barkley,PHI,RB,6-0,232,2/9/1997,27,7,SBarkleyPHI
Shaquan Davis,PHI,WR,6-5,215,2/8/2000,24,1,SDavisPHI
Shaquille Leonard,PHI,OLB,6-2,234,7/27/1995,28,7,SLeonardPHI
Shon Stephens,PHI,DB,5-10,175,—,22,R,SStephensPHI
Sydney Brown,PHI,SAF,5-10,211,3/21/2000,24,2,SBrownPHI
Tanner McKee,PHI,QB,6-6,230,4/27/2000,24,2,TMcKeePHI
Tarron Jackson,PHI,DE,6-2,254,6/22/1998,26,3,TJacksonPHI
Terrell Lewis,PHI,LB,6-5,262,8/25/1998,25,4,TLewisPHI
Thomas Booker,PHI,DT,6-3,301,11/11/1999,24,2,TBookerPHI
Trevor Keegan,PHI,OG,6-5,306,8/30/2000,23,R,TKeeganPHI
Tristin McCollum,PHI,DB,6-3,195,5/3/1999,25,1,TMcCollumPHI
Tyler Hall,PHI,CB,5-10,190,10/31/1998,25,4,THallPHI
Tyler Steen,PHI,OT,6-6,321,6/24/2000,24,2,TSteenPHI
Tyrion Davis-Price,PHI,RB,6-1,219,10/23/2000,23,3,TDavis-PricePHI
Will Grier,PHI,QB,6-1,220,4/3/1995,29,6,WGrierPHI
Will Shipley,PHI,RB,5-11,210,8/29/2002,21,R,WShipleyPHI
Zack Baun,PHI,LB,6-3,225,12/30/1996,27,5,ZBaunPHI
Zech McPhearson,PHI,CB,5-11,191,3/21/1998,26,4,ZMcPhearsonPHI
