Ronnie Rivers,LAR,RB,5-9,195,1/31/1999,25,3,RRiversLAR
Russ Yeast,LAR,SAF,5-10,195,5/8/1999,25,3,RYeastLAR
Sam Wiglusz,LAR,WR,6-0,183,7/24/1999,24,R,SWigluszLAR
Shaun Jolly,LAR,DB,5-9,180,10/17/1998,25,3,SJollyLAR
Stetson Bennett,LAR,QB,5-11,190,10/28/1997,26,1,SBennettLAR
Steve Avila,LAR,OG,6-3,332,10/16/1999,24,2,SAvilaLAR
Tanner Brown,LAR,K,6-0,177,12/28/1999,24,R,TBrownLAR
Tanner Ingle,LAR,SAF,5-8,179,10/29/1999,24,1,TIngleLAR
Tre'Davious White,LAR,CB,5-9,192,1/16/1995,29,8,TWhiteLAR
Tre'Vius Hodges-Tomlinson,LAR,CB,5-9,180,1/10/2000,24,2,THodges-TomlinsonLAR
Troy Reeder,LAR,LB,6-3,245,9/13/1994,29,6,TReederLAR
Tuli Letuligasenoa,LAR,DL,6-1,292,6/9/2000,24,R,TLetuligasenoaLAR
Tutu Atwell,LAR,WR,5-9,165,10/7/1999,24,4,TAtwellLAR
Tyler Davis,LAR,DT,6-2,300,11/1/2000,23,R,TDavisLAR
Tyler Higbee,LAR,TE,6-6,255,1/1/1993,31,9,THigbeeLAR
Tyler Johnson,LAR,WR,6-1,206,8/25/1998,25,4,TJohnsonLAR
Warren McClendon,LAR,OT,6-4,300,4/11/2001,23,2,WMcClendonLAR
Xavier Smith,LAR,WR,5-9,174,9/21/1997,26,1,XSmithLAR
Zach Evans,LAR,RB,5-11,202,5/30/2001,23,2,ZEvansLAR
Zach VanValkenburg,LAR,LB,6-4,263,2/17/1998,26,2,ZVanValkenburgLAR
Zachary Thomas,LAR,OT,6-5,300,5/26/1998,26,3,ZThomasLAR
