Nick Scott,CAR,SAF,5-11,200,5/17/1995,29,6,NScottCAR
Nick Thurman,CAR,DE,6-4,305,6/12/1995,29,3,NThurmanCAR
Popo Aumavae,CAR,DT,6-3,315,1/15/1999,25,R,PAumavaeCAR
Raheem Blackshear,CAR,RB,5-9,190,6/5/1998,26,3,RBlackshearCAR
Rashaad Penny,CAR,RB,5-11,220,2/2/1996,28,7,RPennyCAR
Ricky Lee III,CAR,OT,6-5,289,11/16/1999,24,2,RLeeCAR
Robert Hunt,CAR,OT,6-6,323,8/25/1996,27,5,RHuntCAR
Sam Franklin,CAR,SAF,6-3,210,2/2/1996,28,5,SFranklinCAR
Sam Pinckney,CAR,WR,6-4,220,10/25/1999,24,R,SPinckneyCAR
Shaq Green-Thompson,CAR,OLB,6-0,230,4/21/1994,30,10,SGreen-ThompsonCAR
Shy Tuttle,CAR,DT,6-3,300,10/20/1995,28,6,STuttleCAR
Stephen Sullivan,CAR,TE,6-5,245,11/28/1996,27,3,SSullivanCAR
T.J. Smith,CAR,DT,6-3,300,4/19/1997,27,1,TSmithCAR
Tae Davis,CAR,LB,6-0,222,8/14/1996,27,6,TDavisCAR
Taylor Moton,CAR,OT,6-5,325,8/14/1994,29,8,TMotonCAR
Terrace Marshall Jr.,CAR,WR,6-2,200,6/9/2000,24,4,TMarshallCAR
Tommy Tremble,CAR,TE,6-4,250,6/2/2000,24,4,TTrembleCAR
Trevin Wallace,CAR,LB,6-2,244,2/22/2003,21,R,TWallaceCAR
Troy Hill,CAR,CB,5-10,182,8/29/1991,32,9,THillCAR
Ulumoo Ale,CAR,DT,6-6,327,5/20/1999,25,R,UAleCAR
Willie Drew,CAR,CB,6-0,185,7/5/2000,24,R,WDrewCAR
Xavier Legette,CAR,WR,6-3,227,1/29/2001,23,R,XLegetteCAR
Xavier Woods,CAR,FS,5-11,200,7/26/1995,28,8,XWoodsCAR
Yosh Nijman,CAR,OT,6-7,314,1/2/1996,28,5,YNijmanCAR
