Mike Ford,HOU,DB,6-0,194,8/4/1995,28,7,MFordHOU
Myles Bryant,HOU,CB,5-9,185,1/2/1998,26,5,MBryantHOU
Neville Hewitt,HOU,LB,6-2,234,4/6/1993,31,10,NHewittHOU
Nick Broeker,HOU,OG,6-4,305,10/7/2000,23,2,NBroekerHOU
Nico Collins,HOU,WR,6-4,215,3/19/1999,25,4,NCollinsHOU
Noah Brown,HOU,WR,6-2,215,1/6/1996,28,8,NBrownHOU
Pheldarius Payne,HOU,DL,6-3,275,—,22,R,PPayneHOU
Robert Woods,HOU,WR,6-0,195,4/10/1992,32,12,RWoodsHOU
Shaq Mason,HOU,OG,6-1,310,8/28/1993,30,10,SMasonHOU
Solomon Byrd,HOU,DE,6-3,255,12/1/1999,24,R,SByrdHOU
Stefon Diggs,HOU,WR,6-0,191,11/29/1993,30,10,SDiggsHOU
Steven Sims,HOU,WR,5-10,176,3/31/1997,27,4,SSimsHOU
Tank Dell,HOU,WR,5-10,165,10/29/1999,24,2,TDellHOU
Tarique Barnes,HOU,LB,6-1,230,11/23/2000,23,R,TBarnesHOU
Teagan Quitoriano,HOU,TE,6-6,259,3/15/2000,24,3,TQuitorianoHOU
Tim Boyle,HOU,QB,6-4,232,10/3/1994,29,6,TBoyleHOU
Tim Settle,HOU,DT,6-3,328,7/11/1997,27,7,TSettleHOU
Tommy Townsend,HOU,P,6-1,176,11/12/1996,27,5,TTownsendHOU
Troy Hairston II,HOU,FB,5-11,245,12/8/1998,25,3,THairstonHOU
Troy Pride,HOU,CB,5-11,195,1/19/1998,26,3,TPrideHOU
Tytus Howard,HOU,OT,6-5,322,5/23/1996,28,6,THowardHOU
Will Anderson Jr.,HOU,DE,6-4,243,9/2/2001,22,2,WAndersonHOU
Xavier Hutchinson,HOU,WR,6-3,205,6/1/2000,24,2,XHutchinsonHOU
