Montrell Washington,KC,WR,5-10,170,3/14/1999,25,3,MWashingtonKC
Nazeeh Johnson,KC,SAF,5-10,199,7/17/1998,25,3,NJohnsonKC
Neil Farrell Jr.,KC,DE,6-4,325,9/9/1998,25,3,NFarrellKC
Nic Jones,KC,CB,6-0,189,10/15/2001,22,2,NJonesKC
Nick Bolton,KC,LB,5-11,237,3/10/2000,24,4,NBoltonKC
Nick Torres,KC,OG,6-6,306,12/7/1998,25,R,NTorresKC
Nikko Remigio,KC,WR,5-9,187,11/4/1999,24,1,NRemigioKC
Noah Gray,KC,TE,6-3,240,4/30/1999,25,4,NGrayKC
Patrick Mahomes,KC,QB,6-2,225,9/17/1995,28,8,PMahomesKC
Phillip Brooks,KC,WR,5-7,175,9/19/1999,24,R,PBrooksKC
Rashee Rice,KC,WR,6-1,203,4/22/2000,24,2,RRiceKC
Skyy Moore,KC,WR,5-10,195,9/10/2000,23,3,SMooreKC
Swayze Bozeman,KC,LB,6-1,224,—,22,R,SBozemanKC
Tershawn Wharton,KC,DE,6-1,280,6/25/1998,26,5,TWhartonKC
Travis Kelce,KC,TE,6-5,250,10/5/1989,34,12,TKelceKC
Trent McDuffie,KC,CB,5-11,193,9/13/2000,23,3,TMcDuffieKC
Trey Dean III,KC,SAF,6-2,200,2/29/2000,24,1,TDeanKC
Trey Smith,KC,OG,6-6,321,6/16/1999,25,4,TSmithKC
Truman Jones,KC,DE,6-3,250,5/13/2000,24,1,TJonesKC
Wanya Morris,KC,OT,6-6,307,10/10/2000,23,2,WMorrisKC
Xavier Worthy,KC,WR,5-11,165,4/27/2003,21,R,XWorthyKC
