Matthew Judon,NE,OLB,6-3,270,8/15/1992,31,9,MJudonNE
Mike Jordan,NE,OG,6-6,315,1/25/1998,26,5,MJordanNE
Mike Onwenu,NE,OG,6-3,350,12/10/1997,26,5,MOnwenuNE
Mikey Victor,NE,CB,6-2,205,—,22,R,MVictorNE
Mitchell Wilcox,NE,TE,6-4,250,11/7/1996,27,5,MWilcoxNE
Nick Leverett,NE,OG,6-4,310,1/11/1997,27,4,NLeverettNE
Oshane Ximines,NE,LB,6-4,254,12/7/1996,27,5,OXiminesNE
Raekwon McMillan,NE,MLB,6-2,250,11/17/1995,28,7,RMcMillanNE
Rhamondre Stevenson,NE,RB,6-0,227,2/23/1998,26,4,RStevensonNE
Sam Roberts,NE,DT,6-5,300,4/14/1998,26,3,SRobertsNE
Shaun Wade,NE,CB,6-1,195,9/16/1998,25,4,SWadeNE
Sidy Sow,NE,OG,6-5,318,6/10/1998,26,2,SSowNE
Sione Takitaki,NE,LB,6-1,245,6/8/1995,29,6,STakitakiNE
Steele Chambers,NE,LB,6-1,232,7/24/2000,23,R,SChambersNE
Terrell Jennings,NE,RB,6-0,217,—,22,R,TJenningsNE
Trysten Hill,NE,DT,6-3,310,3/25/1998,26,5,THillNE
Tyquan Thornton,NE,WR,6-2,185,8/7/2000,23,3,TThorntonNE
Tyrone Wheatley Jr.,NE,OT,6-6,320,2/4/1997,27,2,TWheatleyNE
Vederian Lowe,NE,OT,6-5,315,4/17/1999,25,3,VLoweNE
William Bradley-King,NE,DE,6-4,265,12/22/1997,26,1,WBradley-KingNE
Zuri Henry,NE,OT,6-6,310,—,22,R,ZHenryNE
