Quay Walker,GB,LB,6-4,240,5/8/2000,24,3,QWalkerGB
Ralen Goforth,GB,LB,6-1,227,11/2/2000,23,R,RGoforthGB
Rashan Gary,GB,LB,6-5,277,12/3/1997,26,6,RGaryGB
Rasheed Walker,GB,OT,6-6,325,2/13/2000,24,3,RWalkerGB
Robert Rochell,GB,CB,6-0,193,4/26/1998,26,4,RRochellGB
Romeo Doubs,GB,WR,6-2,204,4/13/2000,24,3,RDoubsGB
Royce Newman,GB,OG,6-5,310,8/17/1997,26,4,RNewmanGB
Samori Toure,GB,WR,6-1,191,3/24/1998,26,3,SToureGB
Sean Clifford,GB,QB,6-2,217,7/14/1998,26,2,SCliffordGB
Sean Rhyan,GB,OT,6-5,320,9/15/2000,23,3,SRhyanGB
Spencer Waege,GB,DE,6-5,295,5/6/1999,25,1,SWaegeGB
Tedarrell Slaton,GB,DT,6-4,330,10/3/1997,26,4,TSlatonGB
Travis Glover,GB,OT,6-6,317,8/17/2000,23,R,TGloverGB
Tucker Kraft,GB,TE,6-5,259,11/3/2000,23,2,TKraftGB
Ty'Ron Hopper,GB,LB,6-2,228,4/26/2001,23,R,THopperGB
Tyler Coyle,GB,SAF,6-1,209,11/15/1998,25,1,TCoyleGB
Tyler Davis,GB,TE,6-4,252,4/2/1997,27,5,TDavisGB
Xavier McKinney,GB,SAF,6-0,201,8/9/1999,24,5,XMcKinneyGB
Zach Tom,GB,OT,6-4,304,3/26/1999,25,3,ZTomGB
Zayne Anderson,GB,SAF,6-2,206,1/3/1997,27,2,ZAndersonGB
Zyon Gilbert,GB,DB,6-0,193,2/4/1999,25,1,ZGilbertGB
