Ronnie Harrison,IND,LB,6-2,207,4/18/1997,27,7,RHarrisonIND
Ryan Kelly,IND,C,6-4,307,5/30/1993,31,9,RKellyIND
Sam Ehlinger,IND,QB,6-2,225,9/30/1998,25,4,SEhlingerIND
Samson Ebukam,IND,DE,6-3,245,5/9/1995,29,8,SEbukamIND
Segun Olubi,IND,LB,6-0,225,11/1/1999,24,2,SOlubiIND
Spencer Shrader,IND,K,6-2,201,5/19/1999,25,R,SShraderIND
Tanor Bortolini,IND,OG,6-4,303,6/17/2002,22,R,TBortoliniIND
Taven Bryan,IND,DT,6-4,291,3/11/1996,28,7,TBryanIND
Titus Leo,IND,DE,6-3,245,8/26/1999,24,2,TLeoIND
Trent Pennix,IND,RB,6-2,234,12/10/1999,24,R,TPennixIND
Trevor Denbow,IND,SAF,5-10,208,8/26/1998,25,3,TDenbowIND
Trey Sermon,IND,RB,6-0,215,1/30/1999,25,4,TSermonIND
Tyler Goodson,IND,RB,5-9,197,11/10/2000,23,2,TGoodsonIND
Tyquan Lewis,IND,DE,6-3,267,1/30/1995,29,7,TLewisIND
Tyrie Cleveland,IND,WR,6-2,205,9/20/1997,26,4,TClevelandIND
Wesley French,IND,C,6-4,307,11/30/1996,27,3,WFrenchIND
Will Fries,IND,OG,6-6,305,4/4/1998,26,4,WFriesIND
Will Mallory,IND,TE,6-4,239,6/22/1999,25,2,WMalloryIND
Xavier White,IND,WR,5-10,190,12/5/1999,24,R,XWhiteIND
Zaire Franklin,IND,OLB,6-0,235,7/2/1996,28,7,ZFranklinIND
Zavier Scott,IND,RB,6-1,219,7/17/1999,24,1,ZScottIND
