Roderic Teamer,NO,SAF,6-0,205,5/12/1997,27,5,RTeamerNO
Ryan Ramczyk,NO,OT,6-6,314,4/22/1994,30,8,RRamczykNO
Shane Lemieux,NO,OG,6-4,310,5/12/1997,27,5,SLemieuxNO
Shemar Jean-Charles,NO,CB,5-10,184,6/20/1998,26,4,SJean-CharlesNO
Sincere Haynesworth,NO,C,6-1,310,4/13/2001,23,R,SHaynesworthNO
Spencer Rattler,NO,QB,6-0,211,9/28/2000,23,R,SRattlerNO
Stanley Morgan,NO,WR,6-0,205,9/7/1996,27,5,SMorganNO
Taliese Fuaga,NO,OT,6-6,324,4/5/2002,22,R,TFuagaNO
Tanoh Kpassagnon,NO,DE,6-7,289,6/14/1994,30,8,TKpassagnonNO
Taysom Hill,NO,QB,6-2,221,8/23/1990,33,8,THillNO
Tommy Hudson,NO,TE,6-5,255,2/22/1997,27,2,THudsonNO
Trajan Jeffcoat,NO,DE,6-4,266,10/7/1999,24,R,TJeffcoatNO
Trevor Penning,NO,OT,6-7,325,5/15/1999,25,3,TPenningNO
Tyrann Mathieu,NO,FS,5-9,190,5/13/1992,32,12,TMathieuNO
Ugo Amadi,NO,SAF,5-9,201,5/16/1997,27,6,UAmadiNO
Will Harris,NO,DB,6-1,207,12/19/1995,28,6,WHarrisNO
Willie Gay Jr.,NO,LB,6-1,243,2/15/1998,26,5,WGayNO
Zach Wood,NO,LS,6-3,255,1/10/1993,31,8,ZWoodNO
Zander Horvath,NO,RB,6-3,230,12/10/1998,25,2,ZHorvathNO
