Quinton Bohanna,TEN,DT,6-4,360,3/16/1999,25,4,QBohannaTEN
Rashad Weaver,TEN,LB,6-4,259,11/10/1997,26,4,RWeaverTEN
Robert Javier,TEN,CB,6-0,193,—,22,R,RJavierTEN
Roger McCreary,TEN,CB,5-11,190,2/10/2000,24,3,RMcCrearyTEN
Ryan Stonehouse,TEN,P,5-10,193,5/11/1999,25,3,RStonehouseTEN
Saahdiq Charles,TEN,OT,6-4,321,7/26/1999,24,5,SCharlesTEN
Sam Schnee,TEN,WR,5-10,191,—,22,R,SSchneeTEN
Sebastian Joseph-Day,TEN,DT,6-4,310,3/21/1995,29,7,SJoseph-DayTEN
Shyheim Carter,TEN,SAF,5-10,194,12/15/1997,26,1,SCarterTEN
Steven Stilianos,TEN,TE,6-5,251,2/25/2000,24,R,SStilianosTEN
T'Vondre Sweat,TEN,DT,6-4,362,7/11/2001,23,R,TSweatTEN
TK McLendon Jr,TEN,DE,6-4,275,2/27/1999,25,2,TMcLendonTEN
Tay Gowan,TEN,CB,6-2,185,1/7/1998,26,2,TGowanTEN
Thomas Odukoya,TEN,TE,6-6,253,5/5/1997,27,1,TOdukoyaTEN
Thomas Rush,TEN,LB,6-3,251,1/31/2000,24,1,TRushTEN
Tony Pollard,TEN,RB,6-0,215,4/30/1997,27,6,TPollardTEN
Tre Avery,TEN,CB,5-11,181,2/26/1997,27,3,TAveryTEN
Tre'Shaun Harrison,TEN,WR,5-11,188,6/26/2000,24,1,THarrisonTEN
Treylon Burks,TEN,WR,6-2,225,3/23/2000,24,3,TBurksTEN
Ty Zentner,TEN,P,6-2,200,6/7/1998,26,2,TZentnerTEN
Tyjae Spears,TEN,RB,5-11,195,6/15/2001,23,2,TSpearsTEN
Tyler Boyd,TEN,WR,6-2,203,11/15/1994,29,9,TBoydTEN
Will Levis,TEN,QB,6-4,229,6/27/1999,25,2,WLevisTEN
