Riley Patterson,JAC,K,6-0,190,9/7/1999,24,4,RPattersonJAC
Ronald Darby,JAC,CB,5-11,193,1/2/1994,30,10,RDarbyJAC
Ross Matiscik,JAC,LS,6-0,240,9/13/1996,27,5,RMatiscikJAC
Roy Robertson-Harris,JAC,DE,6-5,290,7/23/1993,30,8,RRobertson-HarrisJAC
Seth Williams,JAC,WR,6-3,211,4/10/2000,24,1,SWilliamsJAC
Shawn Bowman,JAC,TE,6-5,265,—,22,R,SBowmanJAC
Steven Jones,JAC,OG,6-5,340,—,22,R,SJonesJAC
Tank Bigsby,JAC,RB,6-0,213,8/30/2001,22,2,TBigsbyJAC
Terrell Edmunds,JAC,SS,6-1,217,1/20/1997,27,7,TEdmundsJAC
Tevaughn Campbell,JAC,DB,6-0,200,6/14/1993,31,5,TCampbellJAC
Tim Jones,JAC,WR,6-1,200,5/15/1998,26,3,TJonesJAC
Travis Etienne,JAC,RB,5-10,215,1/26/1999,25,4,TEtienneJAC
Travon Walker,JAC,LB,6-5,272,12/18/2000,23,3,TWalkerJAC
Tre Flowers,JAC,CB,6-3,203,6/2/1995,29,7,TFlowersJAC
Trevis Gipson,JAC,LB,6-4,255,6/13/1997,27,5,TGipsonJAC
Trevor Lawrence,JAC,QB,6-6,220,10/6/1999,24,4,TLawrenceJAC
Trey Kiser,JAC,LB,6-0,224,11/22/2000,23,R,TKiserJAC
Ty Summers,JAC,LB,6-1,241,12/31/1995,28,6,TSummersJAC
Tyler Lacy,JAC,DE,6-4,285,11/10/1999,24,2,TLacyJAC
Tyler Shatley,JAC,OG,6-3,305,5/5/1991,33,11,TShatleyJAC
Tyson Campbell,JAC,CB,6-1,195,3/17/2000,24,4,TCampbellJAC
Ventrell Miller,JAC,LB,6-0,221,1/15/1999,25,2,VMillerJAC
Walker Little,JAC,OT,6-7,325,4/1/1999,25,4,WLittleJAC
Yasir Abdullah,JAC,LB,6-1,234,4/12/2000,24,2,YAbdullahJAC
